event_id,session_id,timestamp,page_url,event_type,plan_id
E421_1,SID00421,2025-03-07 23:13:11,/page/4,zip_submit,NULL
E421_2,SID00421,2025-03-07 23:13:24,/page/4,plan_view,NULL
E421_3,SID00421,2025-03-07 23:14:02,/page/2,plan_view,NULL
E421_4,SID00421,2025-03-07 23:12:23,/page/3,zip_submit,NULL
E421_5,SID00421,2025-03-07 23:05:36,/page/4,plan_view,NULL
E421_6,SID00421,2025-03-07 23:04:51,/page/5,plan_view,NULL
E422_0,SID00422,2025-03-07 01:32:49,/page/5,plan_view,NULL
E422_1,SID00422,2025-03-07 01:32:50,/page/5,plan_view,NULL
E423_0,SID00423,2025-03-26 21:09:42,/page/1,zip_submit,NULL
E423_1,SID00423,2025-03-26 21:14:51,/page/2,form_submit,NULL
E423_2,SID00423,2025-03-26 21:10:03,/page/2,plan_click,PLAN4
E423_3,SID00423,2025-03-26 21:10:29,/page/2,zip_submit,NULL
E423_4,SID00423,2025-03-26 21:07:55,/page/4,plan_click,PLAN3
E425_0,SID00425,2025-03-20 23:10:35,/page/4,plan_click,PLAN1
E425_1,SID00425,2025-03-20 23:12:41,/page/2,zip_submit,NULL
E426_0,SID00426,2025-03-26 13:34:47,/page/3,plan_view,NULL
E426_1,SID00426,2025-03-26 13:31:31,/page/1,plan_view,NULL
E426_2,SID00426,2025-03-26 13:37:00,/page/5,plan_view,NULL
E427_0,SID00427,2025-03-13 05:27:04,/page/5,plan_click,PLAN4
E427_1,SID00427,2025-03-13 05:25:51,/page/3,plan_view,NULL
E427_2,SID00427,2025-03-13 05:29:10,/page/4,zip_submit,NULL
E428_0,SID00428,2025-03-19 14:48:39,/page/5,form_submit,NULL
E428_1,SID00428,2025-03-19 14:57:22,/page/4,zip_submit,NULL
E430_0,SID00430,2025-03-08 04:30:28,/page/4,plan_click,PLAN5
E430_1,SID00430,2025-03-08 04:31:06,/page/2,zip_submit,NULL
E431_0,SID00431,2025-03-10 05:00:29,/page/5,plan_view,NULL
E431_1,SID00431,2025-03-10 04:52:31,/page/1,plan_view,NULL
E431_2,SID00431,2025-03-10 05:00:25,/page/1,zip_submit,NULL
E432_0,SID00432,2025-03-11 06:37:12,/page/5,plan_view,NULL
E432_1,SID00432,2025-03-11 06:38:12,/page/4,zip_submit,NULL
E433_0,SID00433,2025-03-22 06:18:10,/page/4,plan_view,NULL
E434_0,SID00434,2025-03-18 02:33:18,/page/5,zip_submit,NULL
E434_1,SID00434,2025-03-18 02:33:05,/page/1,plan_click,PLAN4
E435_0,SID00435,2025-03-26 10:34:23,/page/3,zip_submit,NULL
E435_1,SID00435,2025-03-26 10:38:19,/page/2,zip_submit,NULL
E435_2,SID00435,2025-03-26 10:38:18,/page/1,plan_view,NULL
E435_3,SID00435,2025-03-26 10:38:12,/page/3,plan_view,NULL
E436_0,SID00436,2025-03-29 10:25:57,/page/1,plan_view,NULL
E436_1,SID00436,2025-03-29 10:30:00,/page/3,zip_submit,NULL
E436_2,SID00436,2025-03-29 10:28:15,/page/1,plan_click,PLAN1
E437_0,SID00437,2025-03-21 08:18:46,/page/3,zip_submit,NULL
E438_0,SID00438,2025-03-01 20:05:57,/page/3,plan_view,NULL
E438_1,SID00438,2025-03-01 20:09:02,/page/1,plan_click,PLAN2
E438_2,SID00438,2025-03-01 20:04:32,/page/2,plan_view,NULL
E439_0,SID00439,2025-03-21 00:08:52,/page/4,zip_submit,NULL
E439_1,SID00439,2025-03-21 00:09:13,/page/3,plan_view,NULL
E439_2,SID00439,2025-03-21 00:10:51,/page/5,zip_submit,NULL
E440_0,SID00440,2025-03-24 10:35:50,/page/2,plan_view,NULL
E440_1,SID00440,2025-03-24 10:41:51,/page/2,plan_click,PLAN2
E440_2,SID00440,2025-03-24 10:41:15,/page/4,plan_view,NULL
E440_3,SID00440,2025-03-24 10:43:07,/page/3,plan_view,NULL
E441_0,SID00441,2025-03-15 17:51:05,/page/5,form_submit,NULL
E441_1,SID00441,2025-03-15 17:52:50,/page/1,plan_view,NULL
E441_2,SID00441,2025-03-15 17:55:26,/page/5,plan_view,NULL
E441_3,SID00441,2025-03-15 17:57:01,/page/2,zip_submit,NULL
E442_0,SID00442,2025-03-07 13:36:36,/page/5,zip_submit,NULL
E443_0,SID00443,2025-03-22 16:19:12,/page/2,plan_view,NULL
E443_1,SID00443,2025-03-22 16:22:00,/page/2,form_submit,NULL
E443_2,SID00443,2025-03-22 16:19:42,/page/2,plan_click,PLAN2
E443_3,SID00443,2025-03-22 16:19:16,/page/4,plan_click,PLAN1
E443_4,SID00443,2025-03-22 16:19:34,/page/3,plan_view,NULL
E443_5,SID00443,2025-03-22 16:22:06,/page/3,plan_view,NULL
E443_6,SID00443,2025-03-22 16:25:00,/page/4,zip_submit,NULL
E444_0,SID00444,2025-03-12 19:37:43,/page/4,plan_view,NULL
E444_1,SID00444,2025-03-12 19:31:12,/page/1,plan_click,PLAN2
E445_0,SID00445,2025-03-14 17:10:26,/page/3,plan_view,NULL
E446_0,SID00446,2025-03-11 05:11:59,/page/5,zip_submit,NULL
E446_1,SID00446,2025-03-11 05:11:15,/page/2,zip_submit,NULL
E446_2,SID00446,2025-03-11 05:11:44,/page/5,plan_click,PLAN2
E446_3,SID00446,2025-03-11 05:13:03,/page/3,zip_submit,NULL
E447_0,SID00447,2025-03-30 14:24:49,/page/2,zip_submit,NULL
E448_0,SID00448,2025-03-01 18:57:52,/page/1,plan_view,NULL
E448_1,SID00448,2025-03-01 18:58:19,/page/1,plan_click,PLAN1
E448_2,SID00448,2025-03-01 19:00:03,/page/1,plan_view,NULL
E449_0,SID00449,2025-03-24 00:53:56,/page/5,plan_view,NULL
E449_1,SID00449,2025-03-24 00:54:49,/page/2,plan_click,PLAN5
E450_0,SID00450,2025-03-22 00:33:37,/page/2,plan_view,NULL
E450_1,SID00450,2025-03-22 00:34:22,/page/4,plan_view,NULL
E450_2,SID00450,2025-03-22 00:38:32,/page/1,zip_submit,NULL
E450_3,SID00450,2025-03-22 00:29:56,/page/4,plan_view,NULL
E452_0,SID00452,2025-03-16 21:13:32,/page/2,plan_view,NULL
E452_1,SID00452,2025-03-16 21:11:25,/page/2,plan_view,NULL
E452_2,SID00452,2025-03-16 21:15:35,/page/5,form_submit,NULL
E453_0,SID00453,2025-03-15 06:33:45,/page/3,form_submit,NULL
E453_1,SID00453,2025-03-15 06:35:46,/page/4,plan_click,PLAN4
E453_2,SID00453,2025-03-15 06:34:30,/page/4,plan_view,NULL
E453_3,SID00453,2025-03-15 06:32:51,/page/2,plan_click,PLAN1
E453_4,SID00453,2025-03-15 06:36:30,/page/3,plan_view,NULL
E454_0,SID00454,2025-03-22 17:32:42,/page/5,zip_submit,NULL
E454_1,SID00454,2025-03-22 17:30:35,/page/5,plan_view,NULL
E454_2,SID00454,2025-03-22 17:25:33,/page/1,zip_submit,NULL
E455_0,SID00455,2025-03-04 01:10:50,/page/3,plan_view,NULL
E455_1,SID00455,2025-03-04 01:11:41,/page/5,plan_view,NULL
E455_2,SID00455,2025-03-04 01:06:56,/page/3,form_submit,NULL
E456_0,SID00456,2025-03-04 20:46:19,/page/4,plan_view,NULL
E457_0,SID00457,2025-03-14 09:06:17,/page/3,zip_submit,NULL
E458_0,SID00458,2025-03-29 20:55:37,/page/3,plan_view,NULL
E458_1,SID00458,2025-03-29 20:55:37,/page/3,zip_submit,NULL
E458_2,SID00458,2025-03-29 20:55:59,/page/2,zip_submit,NULL
E458_3,SID00458,2025-03-29 20:53:27,/page/5,zip_submit,NULL
E459_0,SID00459,2025-03-08 07:09:09,/page/1,zip_submit,NULL
E459_1,SID00459,2025-03-08 07:11:56,/page/3,plan_click,PLAN1
E459_2,SID00459,2025-03-08 07:07:26,/page/1,zip_submit,NULL
E459_3,SID00459,2025-03-08 07:13:32,/page/3,plan_click,PLAN3
E460_0,SID00460,2025-03-04 12:42:40,/page/4,plan_click,PLAN2
E460_1,SID00460,2025-03-04 12:45:09,/page/4,form_submit,NULL
E460_2,SID00460,2025-03-04 12:38:51,/page/5,plan_view,NULL
E460_3,SID00460,2025-03-04 12:48:00,/page/2,plan_view,NULL
E460_4,SID00460,2025-03-04 12:44:06,/page/2,plan_view,NULL
E460_5,SID00460,2025-03-04 12:47:22,/page/4,plan_view,NULL
E460_6,SID00460,2025-03-04 12:44:22,/page/5,plan_view,NULL
E461_0,SID00461,2025-03-09 16:26:48,/page/2,plan_view,NULL
E461_1,SID00461,2025-03-09 16:31:12,/page/2,plan_click,PLAN6
E461_2,SID00461,2025-03-09 16:26:41,/page/1,zip_submit,NULL
E462_0,SID00462,2025-03-22 01:34:32,/page/2,plan_click,PLAN5
E462_1,SID00462,2025-03-22 01:30:54,/page/5,plan_click,PLAN6
E463_0,SID00463,2025-03-16 10:54:12,/page/3,zip_submit,NULL
E464_0,SID00464,2025-03-09 10:45:26,/page/2,plan_view,NULL
E465_0,SID00465,2025-03-29 04:24:24,/page/2,zip_submit,NULL
E465_1,SID00465,2025-03-29 04:23:35,/page/4,plan_view,NULL
E466_0,SID00466,2025-03-22 08:45:12,/page/3,plan_view,NULL
E467_0,SID00467,2025-03-04 00:52:49,/page/5,plan_click,PLAN3
E467_1,SID00467,2025-03-04 00:53:24,/page/4,plan_view,NULL
E467_2,SID00467,2025-03-04 00:50:23,/page/4,zip_submit,NULL
E467_3,SID00467,2025-03-04 00:49:17,/page/5,plan_view,NULL
E468_0,SID00468,2025-03-29 04:03:48,/page/4,zip_submit,NULL
E468_1,SID00468,2025-03-29 04:05:55,/page/5,plan_click,PLAN5
E468_2,SID00468,2025-03-29 04:04:38,/page/4,plan_click,PLAN2
E468_3,SID00468,2025-03-29 04:11:38,/page/3,plan_click,PLAN6
E469_0,SID00469,2025-03-08 04:22:12,/page/1,plan_view,NULL
E469_1,SID00469,2025-03-08 04:17:43,/page/2,plan_view,NULL
E469_2,SID00469,2025-03-08 04:18:34,/page/3,zip_submit,NULL
E470_0,SID00470,2025-03-12 12:17:11,/page/5,plan_view,NULL
E470_1,SID00470,2025-03-12 12:18:00,/page/2,zip_submit,NULL
E470_2,SID00470,2025-03-12 12:15:35,/page/2,plan_click,PLAN2
E471_0,SID00471,2025-03-12 17:58:59,/page/4,zip_submit,NULL
E471_1,SID00471,2025-03-12 18:03:17,/page/2,plan_click,PLAN2
E472_0,SID00472,2025-03-04 03:04:13,/page/1,plan_view,NULL
E472_1,SID00472,2025-03-04 02:58:57,/page/4,plan_view,NULL
E472_2,SID00472,2025-03-04 03:03:33,/page/2,zip_submit,NULL
E472_3,SID00472,2025-03-04 03:01:45,/page/5,plan_view,NULL
E473_0,SID00473,2025-03-27 07:07:34,/page/4,plan_view,NULL
E473_1,SID00473,2025-03-27 07:06:22,/page/2,plan_click,PLAN4
E473_2,SID00473,2025-03-27 07:12:16,/page/4,zip_submit,NULL
E475_0,SID00475,2025-03-09 07:01:35,/page/4,plan_click,PLAN5
E475_1,SID00475,2025-03-09 07:02:50,/page/4,plan_click,PLAN5
E475_2,SID00475,2025-03-09 06:54:46,/page/1,zip_submit,NULL
E475_3,SID00475,2025-03-09 07:03:48,/page/2,plan_click,PLAN3
E476_0,SID00476,2025-03-10 18:44:01,/page/1,plan_view,NULL
E476_1,SID00476,2025-03-10 18:43:08,/page/5,plan_click,PLAN1
E477_0,SID00477,2025-03-08 17:35:17,/page/1,zip_submit,NULL
E477_1,SID00477,2025-03-08 17:32:06,/page/2,zip_submit,NULL
E477_2,SID00477,2025-03-08 17:35:53,/page/3,zip_submit,NULL
E477_3,SID00477,2025-03-08 17:37:21,/page/2,plan_view,NULL
E478_0,SID00478,2025-03-11 13:33:34,/page/4,plan_click,PLAN2
E478_1,SID00478,2025-03-11 13:40:24,/page/5,zip_submit,NULL
E478_2,SID00478,2025-03-11 13:37:02,/page/2,zip_submit,NULL
E478_3,SID00478,2025-03-11 13:32:55,/page/1,zip_submit,NULL
E478_4,SID00478,2025-03-11 13:36:54,/page/3,zip_submit,NULL
E478_5,SID00478,2025-03-11 13:39:35,/page/5,zip_submit,NULL
E479_0,SID00479,2025-03-15 01:26:13,/page/3,plan_view,NULL
E479_1,SID00479,2025-03-15 01:24:41,/page/2,plan_click,PLAN2
E479_2,SID00479,2025-03-15 01:23:07,/page/4,zip_submit,NULL
E480_0,SID00480,2025-03-29 17:40:07,/page/2,form_submit,NULL
E480_1,SID00480,2025-03-29 17:36:48,/page/4,plan_view,NULL
E481_0,SID00481,2025-03-13 07:30:12,/page/2,form_submit,NULL
E481_1,SID00481,2025-03-13 07:33:42,/page/2,zip_submit,NULL
E482_0,SID00482,2025-03-16 07:11:20,/page/1,plan_view,NULL
E482_1,SID00482,2025-03-16 07:16:20,/page/2,plan_view,NULL
E483_0,SID00483,2025-03-12 04:00:52,/page/3,plan_click,PLAN6
E483_1,SID00483,2025-03-12 03:59:24,/page/4,plan_view,NULL
E484_0,SID00484,2025-03-06 22:07:56,/page/5,plan_view,NULL
E484_1,SID00484,2025-03-06 22:04:24,/page/5,form_submit,NULL
E485_0,SID00485,2025-03-13 01:43:44,/page/1,plan_view,NULL
E485_1,SID00485,2025-03-13 01:43:15,/page/1,zip_submit,NULL
E485_2,SID00485,2025-03-13 01:44:53,/page/4,plan_view,NULL
E485_3,SID00485,2025-03-13 01:50:29,/page/4,plan_view,NULL
E486_0,SID00486,2025-03-18 16:06:15,/page/5,zip_submit,NULL
E487_0,SID00487,2025-03-15 11:42:42,/page/4,form_submit,NULL
E488_0,SID00488,2025-03-02 19:45:25,/page/2,zip_submit,NULL
E488_1,SID00488,2025-03-02 19:42:58,/page/3,zip_submit,NULL
E489_0,SID00489,2025-03-09 00:40:24,/page/1,form_submit,NULL
E489_1,SID00489,2025-03-09 00:42:06,/page/3,plan_click,PLAN3
E489_2,SID00489,2025-03-09 00:35:34,/page/4,form_submit,NULL
E490_0,SID00490,2025-03-24 17:57:07,/page/5,plan_view,NULL
E491_0,SID00491,2025-03-07 13:50:44,/page/3,plan_click,PLAN5
E491_1,SID00491,2025-03-07 13:50:40,/page/1,zip_submit,NULL
E492_0,SID00492,2025-03-09 14:59:00,/page/2,plan_view,NULL
E492_1,SID00492,2025-03-09 14:53:55,/page/3,plan_view,NULL
E493_0,SID00493,2025-03-14 14:13:06,/page/2,plan_view,NULL
E493_1,SID00493,2025-03-14 14:10:17,/page/4,plan_click,PLAN4
E493_2,SID00493,2025-03-14 14:09:13,/page/2,plan_click,PLAN5
E493_3,SID00493,2025-03-14 14:04:51,/page/5,plan_click,PLAN4
E494_0,SID00494,2025-03-20 18:13:08,/page/2,plan_click,PLAN4
E494_1,SID00494,2025-03-20 18:12:52,/page/3,plan_view,NULL
E495_0,SID00495,2025-03-10 16:51:55,/page/1,plan_view,NULL
E495_1,SID00495,2025-03-10 16:48:08,/page/1,plan_click,PLAN5
E495_2,SID00495,2025-03-10 16:49:48,/page/5,plan_view,NULL
E496_0,SID00496,2025-03-06 01:06:36,/page/2,zip_submit,NULL
E496_1,SID00496,2025-03-06 00:59:43,/page/5,plan_view,NULL
E496_2,SID00496,2025-03-06 00:59:27,/page/1,zip_submit,NULL
E497_0,SID00497,2025-03-07 17:08:38,/page/2,plan_view,NULL
E497_1,SID00497,2025-03-07 17:12:03,/page/3,plan_view,NULL
E497_2,SID00497,2025-03-07 17:08:46,/page/4,zip_submit,NULL
E497_3,SID00497,2025-03-07 17:05:07,/page/1,form_submit,NULL
E497_4,SID00497,2025-03-07 17:07:14,/page/1,plan_click,PLAN6
E497_5,SID00497,2025-03-07 17:09:13,/page/3,plan_click,PLAN2
E498_0,SID00498,2025-03-28 01:45:51,/page/4,plan_view,NULL
E498_1,SID00498,2025-03-28 01:42:29,/page/1,plan_click,PLAN4
E499_0,SID00499,2025-03-14 17:25:31,/page/1,plan_click,PLAN6
E499_1,SID00499,2025-03-14 17:27:06,/page/2,plan_view,NULL
E499_2,SID00499,2025-03-14 17:30:21,/page/3,form_submit,NULL
E499_3,SID00499,2025-03-14 17:32:13,/page/5,zip_submit,NULL
E499_4,SID00499,2025-03-14 17:29:19,/page/1,form_submit,NULL
E500_0,SID00500,2025-03-17 20:00:10,/page/3,plan_view,NULL
E500_1,SID00500,2025-03-17 19:56:56,/page/1,plan_view,NULL
E501_0,SID00501,2025-03-02 17:52:53,/page/4,zip_submit,NULL
E501_1,SID00501,2025-03-02 17:53:50,/page/3,plan_view,NULL
E502_0,SID00502,2025-03-21 19:07:15,/page/4,plan_view,NULL
E502_1,SID00502,2025-03-21 19:07:52,/page/2,form_submit,NULL
E503_0,SID00503,2025-03-14 13:14:14,/page/2,form_submit,NULL
E503_1,SID00503,2025-03-14 13:13:19,/page/2,form_submit,NULL
E504_0,SID00504,2025-03-04 17:02:26,/page/4,plan_view,NULL
E504_1,SID00504,2025-03-04 17:08:54,/page/5,form_submit,NULL
E505_0,SID00505,2025-03-11 06:55:01,/page/2,plan_view,NULL
E505_1,SID00505,2025-03-11 06:54:01,/page/3,plan_click,PLAN3
E505_2,SID00505,2025-03-11 06:48:02,/page/2,zip_submit,NULL
E505_3,SID00505,2025-03-11 06:55:47,/page/4,plan_view,NULL
E506_0,SID00506,2025-03-29 04:45:36,/page/4,form_submit,NULL
E506_1,SID00506,2025-03-29 04:51:12,/page/1,plan_view,NULL
E506_2,SID00506,2025-03-29 04:44:45,/page/3,zip_submit,NULL
E507_0,SID00507,2025-03-09 08:53:20,/page/1,plan_view,NULL
E507_1,SID00507,2025-03-09 08:56:56,/page/5,zip_submit,NULL
E507_2,SID00507,2025-03-09 08:57:37,/page/2,zip_submit,NULL
E507_3,SID00507,2025-03-09 08:53:45,/page/5,zip_submit,NULL
E508_0,SID00508,2025-03-01 19:43:43,/page/5,plan_click,PLAN3
E508_1,SID00508,2025-03-01 19:36:25,/page/4,zip_submit,NULL
E508_2,SID00508,2025-03-01 19:39:02,/page/4,plan_view,NULL
E508_3,SID00508,2025-03-01 19:40:42,/page/4,plan_view,NULL
E508_4,SID00508,2025-03-01 19:37:20,/page/5,plan_view,NULL
E508_5,SID00508,2025-03-01 19:35:43,/page/1,plan_click,PLAN4
E508_6,SID00508,2025-03-01 19:37:28,/page/5,plan_view,NULL
E509_0,SID00509,2025-03-12 11:25:33,/page/4,plan_view,NULL
E509_1,SID00509,2025-03-12 11:20:22,/page/1,plan_view,NULL
E510_0,SID00510,2025-03-21 09:17:55,/page/3,plan_view,NULL
E510_1,SID00510,2025-03-21 09:13:38,/page/3,plan_click,PLAN2
E510_2,SID00510,2025-03-21 09:14:16,/page/1,plan_view,NULL
E510_3,SID00510,2025-03-21 09:18:11,/page/2,zip_submit,NULL
E511_0,SID00511,2025-03-19 21:38:16,/page/4,plan_click,PLAN4
E511_1,SID00511,2025-03-19 21:35:45,/page/2,plan_view,NULL
E511_2,SID00511,2025-03-19 21:30:13,/page/4,plan_click,PLAN3
E511_3,SID00511,2025-03-19 21:36:27,/page/5,plan_view,NULL
E511_4,SID00511,2025-03-19 21:36:31,/page/1,plan_click,PLAN3
E511_5,SID00511,2025-03-19 21:37:23,/page/4,zip_submit,NULL
E511_6,SID00511,2025-03-19 21:34:16,/page/1,plan_view,NULL
E512_0,SID00512,2025-03-01 01:12:49,/page/1,plan_view,NULL
E512_1,SID00512,2025-03-01 01:06:05,/page/4,plan_click,PLAN5
E512_2,SID00512,2025-03-01 01:11:22,/page/1,form_submit,NULL
E512_3,SID00512,2025-03-01 01:13:50,/page/5,plan_view,NULL
E513_0,SID00513,2025-03-14 04:15:36,/page/1,plan_click,PLAN2
E513_1,SID00513,2025-03-14 04:20:47,/page/5,plan_view,NULL
E514_0,SID00514,2025-03-26 17:35:19,/page/2,form_submit,NULL
E514_1,SID00514,2025-03-26 17:33:31,/page/3,plan_click,PLAN5
E515_0,SID00515,2025-03-29 10:20:47,/page/1,zip_submit,NULL
E515_1,SID00515,2025-03-29 10:18:23,/page/4,plan_click,PLAN6
E516_0,SID00516,2025-03-24 06:26:50,/page/5,zip_submit,NULL
E517_0,SID00517,2025-03-26 15:57:05,/page/3,zip_submit,NULL
E518_0,SID00518,2025-03-30 12:31:57,/page/1,form_submit,NULL
E519_0,SID00519,2025-03-30 19:40:43,/page/2,form_submit,NULL
E519_1,SID00519,2025-03-30 19:39:06,/page/3,plan_click,PLAN6
E520_0,SID00520,2025-03-21 01:56:10,/page/3,zip_submit,NULL
E521_0,SID00521,2025-03-10 20:20:13,/page/5,zip_submit,NULL
E522_0,SID00522,2025-03-30 18:07:19,/page/1,zip_submit,NULL
E522_1,SID00522,2025-03-30 18:01:43,/page/2,plan_view,NULL
E523_0,SID00523,2025-03-18 04:32:31,/page/2,plan_click,PLAN6
E523_1,SID00523,2025-03-18 04:31:06,/page/1,plan_click,PLAN1
E523_2,SID00523,2025-03-18 04:28:27,/page/5,plan_view,NULL
E523_3,SID00523,2025-03-18 04:27:27,/page/2,form_submit,NULL
E523_4,SID00523,2025-03-18 04:26:10,/page/4,plan_view,NULL
E523_5,SID00523,2025-03-18 04:27:47,/page/4,plan_click,PLAN6
E523_6,SID00523,2025-03-18 04:27:22,/page/3,plan_view,NULL
E524_0,SID00524,2025-03-05 19:08:44,/page/4,zip_submit,NULL
E524_1,SID00524,2025-03-05 19:07:41,/page/5,form_submit,NULL
E525_0,SID00525,2025-03-28 19:16:10,/page/4,plan_view,NULL
E525_1,SID00525,2025-03-28 19:21:52,/page/5,plan_view,NULL
E526_0,SID00526,2025-03-04 03:15:28,/page/2,plan_view,NULL
E526_1,SID00526,2025-03-04 03:15:22,/page/1,plan_view,NULL
E527_0,SID00527,2025-03-27 06:26:59,/page/1,zip_submit,NULL
E527_1,SID00527,2025-03-27 06:27:22,/page/4,zip_submit,NULL
E527_2,SID00527,2025-03-27 06:26:10,/page/5,zip_submit,NULL
E528_0,SID00528,2025-03-11 16:54:51,/page/5,plan_click,PLAN4
E528_1,SID00528,2025-03-11 16:54:47,/page/2,zip_submit,NULL
E528_2,SID00528,2025-03-11 16:53:36,/page/4,plan_view,NULL
E529_0,SID00529,2025-03-05 10:15:00,/page/5,zip_submit,NULL
E529_1,SID00529,2025-03-05 10:16:04,/page/4,zip_submit,NULL
E530_0,SID00530,2025-03-11 00:37:01,/page/3,plan_click,PLAN5
E530_1,SID00530,2025-03-11 00:39:34,/page/3,zip_submit,NULL
E530_2,SID00530,2025-03-11 00:37:48,/page/4,zip_submit,NULL
E531_0,SID00531,2025-03-20 05:59:39,/page/2,zip_submit,NULL
E531_1,SID00531,2025-03-20 06:04:25,/page/5,plan_view,NULL
E532_0,SID00532,2025-03-11 02:45:02,/page/3,zip_submit,NULL
E532_1,SID00532,2025-03-11 02:45:38,/page/3,zip_submit,NULL
E532_2,SID00532,2025-03-11 02:45:44,/page/2,plan_view,NULL
E532_3,SID00532,2025-03-11 02:39:43,/page/2,plan_click,PLAN6
E532_4,SID00532,2025-03-11 02:41:15,/page/3,plan_view,NULL
E532_5,SID00532,2025-03-11 02:38:33,/page/2,zip_submit,NULL
E532_6,SID00532,2025-03-11 02:44:53,/page/5,plan_click,PLAN2
E532_7,SID00532,2025-03-11 02:41:48,/page/1,zip_submit,NULL
E533_0,SID00533,2025-03-05 12:55:36,/page/5,plan_click,PLAN6
E533_1,SID00533,2025-03-05 12:57:47,/page/5,zip_submit,NULL
E533_2,SID00533,2025-03-05 12:59:20,/page/4,plan_click,PLAN4
E534_0,SID00534,2025-03-20 13:09:54,/page/3,plan_click,PLAN4
E535_0,SID00535,2025-03-28 00:20:43,/page/1,zip_submit,NULL
E535_1,SID00535,2025-03-28 00:22:26,/page/1,zip_submit,NULL
E536_0,SID00536,2025-03-11 22:55:09,/page/4,plan_click,PLAN4
E536_1,SID00536,2025-03-11 22:57:12,/page/1,plan_view,NULL
E536_2,SID00536,2025-03-11 22:55:41,/page/2,zip_submit,NULL
E537_0,SID00537,2025-03-01 09:39:20,/page/2,form_submit,NULL
E538_0,SID00538,2025-03-29 12:25:10,/page/3,plan_view,NULL
E538_1,SID00538,2025-03-29 12:22:46,/page/1,plan_view,NULL
E538_2,SID00538,2025-03-29 12:25:19,/page/2,plan_click,PLAN4
E538_3,SID00538,2025-03-29 12:29:31,/page/1,plan_click,PLAN4
E539_0,SID00539,2025-03-16 03:45:56,/page/4,form_submit,NULL
E539_1,SID00539,2025-03-16 03:41:33,/page/5,zip_submit,NULL
E539_2,SID00539,2025-03-16 03:49:24,/page/2,plan_view,NULL
E539_3,SID00539,2025-03-16 03:49:23,/page/4,plan_view,NULL
E539_4,SID00539,2025-03-16 03:43:52,/page/5,plan_click,PLAN2
E540_0,SID00540,2025-03-04 11:37:55,/page/1,plan_click,PLAN1
E540_1,SID00540,2025-03-04 11:39:31,/page/4,form_submit,NULL
E540_2,SID00540,2025-03-04 11:40:07,/page/3,plan_view,NULL
E540_3,SID00540,2025-03-04 11:42:26,/page/1,plan_click,PLAN3
E541_0,SID00541,2025-03-12 07:35:16,/page/3,plan_view,NULL
E541_1,SID00541,2025-03-12 07:38:30,/page/5,plan_view,NULL
E541_2,SID00541,2025-03-12 07:42:36,/page/2,zip_submit,NULL
E541_3,SID00541,2025-03-12 07:41:19,/page/5,plan_click,PLAN1
E542_0,SID00542,2025-03-16 15:54:51,/page/5,form_submit,NULL
E542_1,SID00542,2025-03-16 15:48:53,/page/2,zip_submit,NULL
E542_2,SID00542,2025-03-16 15:50:33,/page/4,zip_submit,NULL
E542_3,SID00542,2025-03-16 15:48:33,/page/1,plan_click,PLAN3
E543_0,SID00543,2025-03-08 22:20:41,/page/2,plan_view,NULL
E543_1,SID00543,2025-03-08 22:26:16,/page/1,form_submit,NULL
E543_2,SID00543,2025-03-08 22:23:56,/page/1,zip_submit,NULL
E543_3,SID00543,2025-03-08 22:24:48,/page/3,zip_submit,NULL
E543_4,SID00543,2025-03-08 22:26:59,/page/3,plan_view,NULL
E544_0,SID00544,2025-03-06 17:11:56,/page/2,zip_submit,NULL
E544_1,SID00544,2025-03-06 17:14:04,/page/1,zip_submit,NULL
E545_0,SID00545,2025-03-22 01:11:04,/page/4,zip_submit,NULL
E545_1,SID00545,2025-03-22 01:08:04,/page/1,zip_submit,NULL
E545_2,SID00545,2025-03-22 01:08:03,/page/3,zip_submit,NULL
E546_0,SID00546,2025-03-01 16:15:49,/page/5,form_submit,NULL
E546_1,SID00546,2025-03-01 16:20:05,/page/4,zip_submit,NULL
E547_0,SID00547,2025-03-07 22:11:20,/page/5,plan_view,NULL
E547_1,SID00547,2025-03-07 22:07:40,/page/1,plan_click,PLAN5
E547_2,SID00547,2025-03-07 22:06:59,/page/5,plan_view,NULL
E547_3,SID00547,2025-03-07 22:05:19,/page/2,plan_view,NULL
E547_4,SID00547,2025-03-07 22:10:27,/page/1,plan_click,PLAN4
E547_5,SID00547,2025-03-07 22:10:11,/page/2,plan_click,PLAN5
E547_6,SID00547,2025-03-07 22:08:39,/page/5,plan_click,PLAN5
E548_0,SID00548,2025-03-18 16:49:35,/page/4,plan_view,NULL
E549_0,SID00549,2025-03-04 11:43:06,/page/3,plan_view,NULL
E549_1,SID00549,2025-03-04 11:45:18,/page/2,zip_submit,NULL
E549_2,SID00549,2025-03-04 11:47:11,/page/3,plan_click,PLAN3
E550_0,SID00550,2025-03-27 14:36:05,/page/3,plan_view,NULL
E551_0,SID00551,2025-03-20 03:03:30,/page/5,zip_submit,NULL
E551_1,SID00551,2025-03-20 03:08:50,/page/4,plan_view,NULL
E552_0,SID00552,2025-03-18 02:35:38,/page/1,zip_submit,NULL
E553_0,SID00553,2025-03-07 15:10:55,/page/3,form_submit,NULL
E553_1,SID00553,2025-03-07 15:16:34,/page/2,zip_submit,NULL
E553_2,SID00553,2025-03-07 15:13:07,/page/1,plan_view,NULL
E553_3,SID00553,2025-03-07 15:14:26,/page/4,plan_click,PLAN2
